manuscript,plate,frag,side,label,publication,publication_number,image_identifier,image_url
4Q22,1161,21,verso,Near Infra-Red (NIR) -Verso,"Skehan, Ulrich, Sanderson 1992. DJD 9: 53-130.",$,2f37ab71b5ec47f251e442cb2331912068507123a0bb98e0ec065fa753e79885,https://iaa.iiifhosting.com/iiif/2f37ab71b5ec47f251e442cb2331912068507123a0bb98e0ec065fa753e79885
4Q22,1161,22,recto,Full Spectrum Color-Recto,"Skehan, Ulrich, Sanderson 1992. DJD 9: 53-130.",$,e502072d8db22f92c3e541fd5d4f1f538d7c21bb637329addefec0119ebf943b,https://iaa.iiifhosting.com/iiif/e502072d8db22f92c3e541fd5d4f1f538d7c21bb637329addefec0119ebf943b
4Q22,1161,22,recto,Near Infra-Red (NIR) -Recto,"Skehan, Ulrich, Sanderson 1992. DJD 9: 53-130.",$,688d3e69e6b782c3f536367de9913c812be9282c28cdef2b1921e108a4bd870b,https://iaa.iiifhosting.com/iiif/688d3e69e6b782c3f536367de9913c812be9282c28cdef2b1921e108a4bd870b
4Q22,1161,22,verso,Full Spectrum Color-Verso,"Skehan, Ulrich, Sanderson 1992. DJD 9: 53-130.",$,88d0c59b44382e992961f2b6da1e321e1d3a4af9a806bcddb1ddb722f71fcc87,https://iaa.iiifhosting.com/iiif/88d0c59b44382e992961f2b6da1e321e1d3a4af9a806bcddb1ddb722f71fcc87
4Q22,1161,22,verso,Near Infra-Red (NIR) -Verso,"Skehan, Ulrich, Sanderson 1992. DJD 9: 53-130.",$,7d47eaad459e54bf5ecb1648839ab54a79a1efcbf4514241e6bcfb8bdb80b7c8,https://iaa.iiifhosting.com/iiif/7d47eaad459e54bf5ecb1648839ab54a79a1efcbf4514241e6bcfb8bdb80b7c8
4Q22,1161,23,recto,Full Spectrum Color-Recto,"Skehan, Ulrich, Sanderson 1992. DJD 9: 53-130.",$,ae73a65d1f460e5fb9a6f41a2d3e1bef004c06b009152e0e5e6468e75c54e942,https://iaa.iiifhosting.com/iiif/ae73a65d1f460e5fb9a6f41a2d3e1bef004c06b009152e0e5e6468e75c54e942
4Q22,1161,23,recto,Near Infra-Red (NIR) -Recto,"Skehan, Ulrich, Sanderson 1992. DJD 9: 53-130.",$,b65ba3ec4838853dd50376a6065537e553629073c7e49e3538d7373fe2bb2541,https://iaa.iiifhosting.com/iiif/b65ba3ec4838853dd50376a6065537e553629073c7e49e3538d7373fe2bb2541
4Q22,1161,23,verso,Full Spectrum Color-Verso,"Skehan, Ulrich, Sanderson 1992. DJD 9: 53-130.",$,90721da1cc6cf55469fca2f078976bf5176011c7c6284ce9e001355bf9db3a51,https://iaa.iiifhosting.com/iiif/90721da1cc6cf55469fca2f078976bf5176011c7c6284ce9e001355bf9db3a51
4Q22,1161,23,verso,Near Infra-Red (NIR) -Verso,"Skehan, Ulrich, Sanderson 1992. DJD 9: 53-130.",$,81daf0ad6f901f93b11b3a73fc6ce1d415da1437d21720e7a0267dbbe3831f5d,https://iaa.iiifhosting.com/iiif/81daf0ad6f901f93b11b3a73fc6ce1d415da1437d21720e7a0267dbbe3831f5d
4Q22,1161,24,recto,Full Spectrum Color-Recto,"Skehan, Ulrich, Sanderson 1992. DJD 9: 53-130.",$,b3c027381c7cd17830c446368aa9f141efe623be04a8bc6770da8be80d5b6da5,https://iaa.iiifhosting.com/iiif/b3c027381c7cd17830c446368aa9f141efe623be04a8bc6770da8be80d5b6da5
4Q22,1161,24,recto,Near Infra-Red (NIR) -Recto,"Skehan, Ulrich, Sanderson 1992. DJD 9: 53-130.",$,9baad3c152c14a38db0194bab6c1bad0b479639014e4786cb873e34f20dcce32,https://iaa.iiifhosting.com/iiif/9baad3c152c14a38db0194bab6c1bad0b479639014e4786cb873e34f20dcce32
4Q22,1161,24,verso,Full Spectrum Color-Verso,"Skehan, Ulrich, Sanderson 1992. DJD 9: 53-130.",$,762aa81f4ecb624cfe2936742131a629304d28e96594ab3d8a48c6fa08d36ac3,https://iaa.iiifhosting.com/iiif/762aa81f4ecb624cfe2936742131a629304d28e96594ab3d8a48c6fa08d36ac3
4Q22,1161,24,verso,Near Infra-Red (NIR) -Verso,"Skehan, Ulrich, Sanderson 1992. DJD 9: 53-130.",$,2cfe6fa20c481b3cb12f86d73a637f3d26514651ae9b85de389d929c3cb2593e,https://iaa.iiifhosting.com/iiif/2cfe6fa20c481b3cb12f86d73a637f3d26514651ae9b85de389d929c3cb2593e
4Q22,1161,25,recto,Full Spectrum Color-Recto,"Skehan, Ulrich, Sanderson 1992. DJD 9: 53-130.",$,5b04975b9838f88f21633544ba6ef9f1fca6ca2e12077ecc2f2162548a4b6906,https://iaa.iiifhosting.com/iiif/5b04975b9838f88f21633544ba6ef9f1fca6ca2e12077ecc2f2162548a4b6906
4Q22,1161,25,recto,Near Infra-Red (NIR) -Recto,"Skehan, Ulrich, Sanderson 1992. DJD 9: 53-130.",$,559d8727192b7d38d49fce66fc5e2efd1c93101ef92daf9ee4f4d27009988cd,https://iaa.iiifhosting.com/iiif/559d8727192b7d38d49fce66fc5e2efd1c93101ef92daf9ee4f4d27009988cd
4Q22,1161,25,verso,Full Spectrum Color-Verso,"Skehan, Ulrich, Sanderson 1992. DJD 9: 53-130.",$,ea8daa2f0412bf82300f13bc795a827288df562d3a35784a1bcac9014237bad6,https://iaa.iiifhosting.com/iiif/ea8daa2f0412bf82300f13bc795a827288df562d3a35784a1bcac9014237bad6
4Q22,1161,25,verso,Near Infra-Red (NIR) -Verso,"Skehan, Ulrich, Sanderson 1992. DJD 9: 53-130.",$,29adaf69204a9f531a8e6d15e3c9cc7d9e8e948cafc249b085359fc1c1475a85,https://iaa.iiifhosting.com/iiif/29adaf69204a9f531a8e6d15e3c9cc7d9e8e948cafc249b085359fc1c1475a85
4Q22,1161,26,recto,Full Spectrum Color-Recto,"Skehan, Ulrich, Sanderson 1992. DJD 9: 53-130.",$,b42740f0b2299eadf44b10e114258e3a5168be5b397c57bae99b88c9e80c58cd,https://iaa.iiifhosting.com/iiif/b42740f0b2299eadf44b10e114258e3a5168be5b397c57bae99b88c9e80c58cd
4Q22,1161,26,recto,Near Infra-Red (NIR) -Recto,"Skehan, Ulrich, Sanderson 1992. DJD 9: 53-130.",$,13bab31eaf69ad427f4513d555f0b7828159597ca10194972aab0aafd5e07d5,https://iaa.iiifhosting.com/iiif/13bab31eaf69ad427f4513d555f0b7828159597ca10194972aab0aafd5e07d5
4Q22,1161,26,verso,Full Spectrum Color-Verso,"Skehan, Ulrich, Sanderson 1992. DJD 9: 53-130.",$,c3bafb0298e6f505fbddfa9ec546a5404c504a88383cdab2a91ed1a705beed7c,https://iaa.iiifhosting.com/iiif/c3bafb0298e6f505fbddfa9ec546a5404c504a88383cdab2a91ed1a705beed7c
4Q22,1161,26,verso,Near Infra-Red (NIR) -Verso,"Skehan, Ulrich, Sanderson 1992. DJD 9: 53-130.",$,831dcd9158a80cd5e6dcf1f84444fb176ed4977af69c9e7843ac81b40539346c,https://iaa.iiifhosting.com/iiif/831dcd9158a80cd5e6dcf1f84444fb176ed4977af69c9e7843ac81b40539346c
4Q22,1161,27,recto,Full Spectrum Color-Recto,"Skehan, Ulrich, Sanderson 1992. DJD 9: 53-130.",$,eaa032ce7e7deeadfb20fd4690e57cf483070f25372587e9a60aa4c00a4f9fd8,https://iaa.iiifhosting.com/iiif/eaa032ce7e7deeadfb20fd4690e57cf483070f25372587e9a60aa4c00a4f9fd8
4Q22,1161,27,recto,Near Infra-Red (NIR) -Recto,"Skehan, Ulrich, Sanderson 1992. DJD 9: 53-130.",$,f08d3b31060cc175f0babab50588634472aa0bd244889f6e73fdfaec8dd16ef5,https://iaa.iiifhosting.com/iiif/f08d3b31060cc175f0babab50588634472aa0bd244889f6e73fdfaec8dd16ef5
4Q22,1161,27,verso,Full Spectrum Color-Verso,"Skehan, Ulrich, Sanderson 1992. DJD 9: 53-130.",$,5c3be3eb61cdb3b839a245c8c49047b984d85589c576be93c9c4d5bfee22c5dd,https://iaa.iiifhosting.com/iiif/5c3be3eb61cdb3b839a245c8c49047b984d85589c576be93c9c4d5bfee22c5dd
4Q22,1161,27,verso,Near Infra-Red (NIR) -Verso,"Skehan, Ulrich, Sanderson 1992. DJD 9: 53-130.",$,1f8fc840ab52b5a808d29fad80c1f86d9ef31dea4479c41b2acfa12c771ebf4d,https://iaa.iiifhosting.com/iiif/1f8fc840ab52b5a808d29fad80c1f86d9ef31dea4479c41b2acfa12c771ebf4d
4Q22,1161,28,recto,Full Spectrum Color-Recto,"Skehan, Ulrich, Sanderson 1992. DJD 9: 53-130.",$,c0e519e9db8cc870a0fa9e82dfb1b36fdb4af7069c483c6dda1391d9fc22990,https://iaa.iiifhosting.com/iiif/c0e519e9db8cc870a0fa9e82dfb1b36fdb4af7069c483c6dda1391d9fc22990
4Q22,1161,28,recto,Near Infra-Red (NIR) -Recto,"Skehan, Ulrich, Sanderson 1992. DJD 9: 53-130.",$,f7033830ecb5d57ad11327c362c926e25221c494440a56eee8eaa74bc1fa0503,https://iaa.iiifhosting.com/iiif/f7033830ecb5d57ad11327c362c926e25221c494440a56eee8eaa74bc1fa0503
4Q22,1161,28,verso,Full Spectrum Color-Verso,"Skehan, Ulrich, Sanderson 1992. DJD 9: 53-130.",$,8b538018f58b670bd0cd312065959c49517941104966e8f08bed0766c06f637b,https://iaa.iiifhosting.com/iiif/8b538018f58b670bd0cd312065959c49517941104966e8f08bed0766c06f637b
4Q22,1161,28,verso,Near Infra-Red (NIR) -Verso,"Skehan, Ulrich, Sanderson 1992. DJD 9: 53-130.",$,f6e6f3b1be39308f60eb145aa4aed067f30719ab3b497a805b4d3ace243dd313,https://iaa.iiifhosting.com/iiif/f6e6f3b1be39308f60eb145aa4aed067f30719ab3b497a805b4d3ace243dd313
4Q22,1161,29,recto,Full Spectrum Color-Recto,"Skehan, Ulrich, Sanderson 1992. DJD 9: 53-130.",$,77277f891562aee122f00a68fa65dceb6c8472bd37e76a6272487c64ca40d03e,https://iaa.iiifhosting.com/iiif/77277f891562aee122f00a68fa65dceb6c8472bd37e76a6272487c64ca40d03e
4Q22,1161,29,recto,Near Infra-Red (NIR) -Recto,"Skehan, Ulrich, Sanderson 1992. DJD 9: 53-130.",$,581730327e4fb11399af2dc8ec582ea33423c3625a146ccf1b64af7cc0db6d9d,https://iaa.iiifhosting.com/iiif/581730327e4fb11399af2dc8ec582ea33423c3625a146ccf1b64af7cc0db6d9d
4Q22,1161,29,verso,Full Spectrum Color-Verso,"Skehan, Ulrich, Sanderson 1992. DJD 9: 53-130.",$,545f42bbf1c1866d6d83d5cf486c88cd687974af381bfce8b01d7c3a312b5a0d,https://iaa.iiifhosting.com/iiif/545f42bbf1c1866d6d83d5cf486c88cd687974af381bfce8b01d7c3a312b5a0d
4Q22,1161,29,verso,Near Infra-Red (NIR) -Verso,"Skehan, Ulrich, Sanderson 1992. DJD 9: 53-130.",$,28404754e0bbd86afad083aa762d8db3820513518146df06ec90e394b1f8b63b,https://iaa.iiifhosting.com/iiif/28404754e0bbd86afad083aa762d8db3820513518146df06ec90e394b1f8b63b
4Q22,1161,3,recto,Full Spectrum Color-Recto,"Skehan, Ulrich, Sanderson 1992. DJD 9: 53-130.",$,3d09d24efd676b04e888398c0e3de76aa8511df9e40ba26b9f48b4fbdcc399ec,https://iaa.iiifhosting.com/iiif/3d09d24efd676b04e888398c0e3de76aa8511df9e40ba26b9f48b4fbdcc399ec
4Q22,1161,3,recto,Near Infra-Red (NIR) -Recto,"Skehan, Ulrich, Sanderson 1992. DJD 9: 53-130.",$,d6bd75dd40a300bebc9c6c18d182057d0bcc17bb7d672409b69faf34f5bddf46,https://iaa.iiifhosting.com/iiif/d6bd75dd40a300bebc9c6c18d182057d0bcc17bb7d672409b69faf34f5bddf46
4Q22,1161,3,verso,Full Spectrum Color-Verso,"Skehan, Ulrich, Sanderson 1992. DJD 9: 53-130.",$,643d987baaee89fbc7237a63ead27174333857806c2360acec7dee568a82fd0c,https://iaa.iiifhosting.com/iiif/643d987baaee89fbc7237a63ead27174333857806c2360acec7dee568a82fd0c
4Q22,1161,3,verso,Near Infra-Red (NIR) -Verso,"Skehan, Ulrich, Sanderson 1992. DJD 9: 53-130.",$,7c6cf0b5349ce605ff1ee94c16dbddc7d0472936732dab46c6c86025b2701355,https://iaa.iiifhosting.com/iiif/7c6cf0b5349ce605ff1ee94c16dbddc7d0472936732dab46c6c86025b2701355
4Q22,1161,30,recto,Full Spectrum Color-Recto,"Skehan, Ulrich, Sanderson 1992. DJD 9: 53-130.",$,a84edc9754e06f441bbac30ea51d3ddd7c167d1327a6f2a74b5691ce1bbfd63e,https://iaa.iiifhosting.com/iiif/a84edc9754e06f441bbac30ea51d3ddd7c167d1327a6f2a74b5691ce1bbfd63e
4Q22,1161,30,recto,Near Infra-Red (NIR) -Recto,"Skehan, Ulrich, Sanderson 1992. DJD 9: 53-130.",$,25ddd9eff73c19942c73fc6109e401e3d2b89bd04cac15057a5c8c7da592d14c,https://iaa.iiifhosting.com/iiif/25ddd9eff73c19942c73fc6109e401e3d2b89bd04cac15057a5c8c7da592d14c
4Q22,1161,30,verso,Full Spectrum Color-Verso,"Skehan, Ulrich, Sanderson 1992. DJD 9: 53-130.",$,36cf2e14ecad4c35bb9d0d543c87e67a5ec8dc3d2f773c0a9dbdbb024494c5bc,https://iaa.iiifhosting.com/iiif/36cf2e14ecad4c35bb9d0d543c87e67a5ec8dc3d2f773c0a9dbdbb024494c5bc
4Q22,1161,30,verso,Near Infra-Red (NIR) -Verso,"Skehan, Ulrich, Sanderson 1992. DJD 9: 53-130.",$,9c3128e1c0758d3de2ef127f76f8cc7fc300ffb8cf6f92be1283832302c5ed17,https://iaa.iiifhosting.com/iiif/9c3128e1c0758d3de2ef127f76f8cc7fc300ffb8cf6f92be1283832302c5ed17
4Q22,1161,31,recto,Full Spectrum Color-Recto,"Skehan, Ulrich, Sanderson 1992. DJD 9: 53-130.",$,4d6efedc46ec1b80baf3b040ad0622f137ff0e87bcf61710eff257a13237c4dc,https://iaa.iiifhosting.com/iiif/4d6efedc46ec1b80baf3b040ad0622f137ff0e87bcf61710eff257a13237c4dc
4Q22,1161,31,recto,Near Infra-Red (NIR) -Recto,"Skehan, Ulrich, Sanderson 1992. DJD 9: 53-130.",$,9c151f5ab88108be88408c838724db7f774d221704dc817060b04e69c9d36e6d,https://iaa.iiifhosting.com/iiif/9c151f5ab88108be88408c838724db7f774d221704dc817060b04e69c9d36e6d
4Q22,1161,31,verso,Full Spectrum Color-Verso,"Skehan, Ulrich, Sanderson 1992. DJD 9: 53-130.",$,2fced1f66a2d45fb0584ecac11d00c7f4d3f86a24b5096296d21c400b8783c63,https://iaa.iiifhosting.com/iiif/2fced1f66a2d45fb0584ecac11d00c7f4d3f86a24b5096296d21c400b8783c63
4Q22,1161,31,verso,Near Infra-Red (NIR) -Verso,"Skehan, Ulrich, Sanderson 1992. DJD 9: 53-130.",$,289c5df4d2fcab03284115bb98de9dbe8a936aad649d0fe369afe14f07de428d,https://iaa.iiifhosting.com/iiif/289c5df4d2fcab03284115bb98de9dbe8a936aad649d0fe369afe14f07de428d
4Q22,1161,32,recto,Full Spectrum Color-Recto,"Skehan, Ulrich, Sanderson 1992. DJD 9: 53-130.",$,e1609b98465224add9c750eec2fa65821d9739a90f814b6f960c69a538935487,https://iaa.iiifhosting.com/iiif/e1609b98465224add9c750eec2fa65821d9739a90f814b6f960c69a538935487
4Q22,1161,32,recto,Near Infra-Red (NIR) -Recto,"Skehan, Ulrich, Sanderson 1992. DJD 9: 53-130.",$,aa917b4816ca4d39eb23a2c835f899ab9dcd6bc7cf9d045cea122726dd140841,https://iaa.iiifhosting.com/iiif/aa917b4816ca4d39eb23a2c835f899ab9dcd6bc7cf9d045cea122726dd140841
4Q22,1161,32,verso,Full Spectrum Color-Verso,"Skehan, Ulrich, Sanderson 1992. DJD 9: 53-130.",$,c573c3c1ee99c001b6fd40344bb047bfaeb2bc75833c5b1e9275f3fa6b6a83ec,https://iaa.iiifhosting.com/iiif/c573c3c1ee99c001b6fd40344bb047bfaeb2bc75833c5b1e9275f3fa6b6a83ec
4Q22,1161,32,verso,Near Infra-Red (NIR) -Verso,"Skehan, Ulrich, Sanderson 1992. DJD 9: 53-130.",$,78829437bb13ddc7d4b0d45fc910441537daa3b9f65f8c568cf711b56e1be55b,https://iaa.iiifhosting.com/iiif/78829437bb13ddc7d4b0d45fc910441537daa3b9f65f8c568cf711b56e1be55b
4Q22,1161,33,recto,Full Spectrum Color-Recto,"Skehan, Ulrich, Sanderson 1992. DJD 9: 53-130.",$,4e3bb4f2412e3681079194b1c3016ea0b42bfbef83992ab9da7bbeede1bae7f,https://iaa.iiifhosting.com/iiif/4e3bb4f2412e3681079194b1c3016ea0b42bfbef83992ab9da7bbeede1bae7f
4Q22,1161,33,recto,Near Infra-Red (NIR) -Recto,"Skehan, Ulrich, Sanderson 1992. DJD 9: 53-130.",$,de110c6f81e6871236c0483449ded5910e07e132d3173ec8e0a56fbc4a5e1630,https://iaa.iiifhosting.com/iiif/de110c6f81e6871236c0483449ded5910e07e132d3173ec8e0a56fbc4a5e1630
4Q22,1161,33,verso,Full Spectrum Color-Verso,"Skehan, Ulrich, Sanderson 1992. DJD 9: 53-130.",$,9297d7a3565e2a4635c6b5f3a4606676d3b2a221cb1e1df885393bde3d69d96e,https://iaa.iiifhosting.com/iiif/9297d7a3565e2a4635c6b5f3a4606676d3b2a221cb1e1df885393bde3d69d96e
4Q22,1161,33,verso,Near Infra-Red (NIR) -Verso,"Skehan, Ulrich, Sanderson 1992. DJD 9: 53-130.",$,1cbfaf0c8dfa7be5e413ac67400065788d480618bb18d0219153d2a6f9ceaf2c,https://iaa.iiifhosting.com/iiif/1cbfaf0c8dfa7be5e413ac67400065788d480618bb18d0219153d2a6f9ceaf2c
4Q22,1161,34,recto,Full Spectrum Color-Recto,"Skehan, Ulrich, Sanderson 1992. DJD 9: 53-130.",$,a2de7bc74c48b073a717dbd8214a10167a56dbbc36a0cce49e5663e2cbe7f9c9,https://iaa.iiifhosting.com/iiif/a2de7bc74c48b073a717dbd8214a10167a56dbbc36a0cce49e5663e2cbe7f9c9
4Q22,1161,34,recto,Near Infra-Red (NIR) -Recto,"Skehan, Ulrich, Sanderson 1992. DJD 9: 53-130.",$,236670a3d2f17ad131b1513c221411aecea731f428c1b0e3c970d63539b75ef5,https://iaa.iiifhosting.com/iiif/236670a3d2f17ad131b1513c221411aecea731f428c1b0e3c970d63539b75ef5
4Q22,1161,34,verso,Full Spectrum Color-Verso,"Skehan, Ulrich, Sanderson 1992. DJD 9: 53-130.",$,dc1b353e43395eb22796ef57fe31c83a000eed32e93e0942b5f68ecca7859638,https://iaa.iiifhosting.com/iiif/dc1b353e43395eb22796ef57fe31c83a000eed32e93e0942b5f68ecca7859638
4Q22,1161,34,verso,Near Infra-Red (NIR) -Verso,"Skehan, Ulrich, Sanderson 1992. DJD 9: 53-130.",$,8939cd7bca37d1a63be12f0da0e65da0ce85a688e365a9361a8f211b5aeb8a41,https://iaa.iiifhosting.com/iiif/8939cd7bca37d1a63be12f0da0e65da0ce85a688e365a9361a8f211b5aeb8a41
4Q22,1161,35,recto,Full Spectrum Color-Recto,"Skehan, Ulrich, Sanderson 1992. DJD 9: 53-130.",$,e6d3cc0ec5714a1b901aa09f62aa8eecc27f600507d47b5eceb510895e5ef8c6,https://iaa.iiifhosting.com/iiif/e6d3cc0ec5714a1b901aa09f62aa8eecc27f600507d47b5eceb510895e5ef8c6
4Q22,1161,35,recto,Near Infra-Red (NIR) -Recto,"Skehan, Ulrich, Sanderson 1992. DJD 9: 53-130.",$,ba3b74ea09b1990b6aa9af84518aecd81bade1527a8c92d61a474c95b293052e,https://iaa.iiifhosting.com/iiif/ba3b74ea09b1990b6aa9af84518aecd81bade1527a8c92d61a474c95b293052e
4Q22,1161,35,verso,Full Spectrum Color-Verso,"Skehan, Ulrich, Sanderson 1992. DJD 9: 53-130.",$,5ef9c9f83f149f68c46f58be113ed21887f76d3b8d6a458337917bd7981d4c6e,https://iaa.iiifhosting.com/iiif/5ef9c9f83f149f68c46f58be113ed21887f76d3b8d6a458337917bd7981d4c6e
4Q22,1161,35,verso,Near Infra-Red (NIR) -Verso,"Skehan, Ulrich, Sanderson 1992. DJD 9: 53-130.",$,79085f39ae232cc66c70dc075468ff37ef78c86a008e5a7c05d82f54249f28ea,https://iaa.iiifhosting.com/iiif/79085f39ae232cc66c70dc075468ff37ef78c86a008e5a7c05d82f54249f28ea
4Q22,1161,36,recto,Full Spectrum Color-Recto,"Skehan, Ulrich, Sanderson 1992. DJD 9: 53-130.",$,da6cbafb85ab8e81aef3155ceb65a186ddfabc192e0582322befaa9e2470bded,https://iaa.iiifhosting.com/iiif/da6cbafb85ab8e81aef3155ceb65a186ddfabc192e0582322befaa9e2470bded
4Q22,1161,36,recto,Near Infra-Red (NIR) -Recto,"Skehan, Ulrich, Sanderson 1992. DJD 9: 53-130.",$,d321105004593f62d642c78cd0a259f938b625e0a26679265924c93e2cc3c2c5,https://iaa.iiifhosting.com/iiif/d321105004593f62d642c78cd0a259f938b625e0a26679265924c93e2cc3c2c5
4Q22,1161,36,verso,Full Spectrum Color-Verso,"Skehan, Ulrich, Sanderson 1992. DJD 9: 53-130.",$,b0cc23de7e9c317dad36f64595292e28689b478d29920cf48e4fc8bf033e8d20,https://iaa.iiifhosting.com/iiif/b0cc23de7e9c317dad36f64595292e28689b478d29920cf48e4fc8bf033e8d20
4Q22,1161,36,verso,Near Infra-Red (NIR) -Verso,"Skehan, Ulrich, Sanderson 1992. DJD 9: 53-130.",$,f94af2ff5b947e0e752c456f5bc4c1e4eddaa306628b8eac60b5088202faa07,https://iaa.iiifhosting.com/iiif/f94af2ff5b947e0e752c456f5bc4c1e4eddaa306628b8eac60b5088202faa07
4Q22,1161,37,recto,Full Spectrum Color-Recto,"Skehan, Ulrich, Sanderson 1992. DJD 9: 53-130.",$,a2c1efcfab739cf5ccf845097f676ba61883564963067582d82e18b4b8151954,https://iaa.iiifhosting.com/iiif/a2c1efcfab739cf5ccf845097f676ba61883564963067582d82e18b4b8151954
4Q22,1161,37,recto,Near Infra-Red (NIR) -Recto,"Skehan, Ulrich, Sanderson 1992. DJD 9: 53-130.",$,66be26bd1b2060bdecc3e4be269b086401a83953a60d53d598f34be10a0ba63c,https://iaa.iiifhosting.com/iiif/66be26bd1b2060bdecc3e4be269b086401a83953a60d53d598f34be10a0ba63c
4Q22,1161,37,verso,Full Spectrum Color-Verso,"Skehan, Ulrich, Sanderson 1992. DJD 9: 53-130.",$,adfdc7a1d1cc2cb78a7f234ff0a09e65a52bcb3143f631fccda645c188ea96f9,https://iaa.iiifhosting.com/iiif/adfdc7a1d1cc2cb78a7f234ff0a09e65a52bcb3143f631fccda645c188ea96f9
4Q22,1161,37,verso,Near Infra-Red (NIR) -Verso,"Skehan, Ulrich, Sanderson 1992. DJD 9: 53-130.",$,b2772a86b1a5f986f1975ab76ef8ac2083ec089eea2f12fbe29f0a7ca23d84ea,https://iaa.iiifhosting.com/iiif/b2772a86b1a5f986f1975ab76ef8ac2083ec089eea2f12fbe29f0a7ca23d84ea
4Q22,1161,38,recto,Full Spectrum Color-Recto,"Skehan, Ulrich, Sanderson 1992. DJD 9: 53-130.",$,3914474e54123c338ef0aad28baea77943be4ac3a276dac880e243d5c2d1ca3d,https://iaa.iiifhosting.com/iiif/3914474e54123c338ef0aad28baea77943be4ac3a276dac880e243d5c2d1ca3d
4Q22,1161,38,recto,Near Infra-Red (NIR) -Recto,"Skehan, Ulrich, Sanderson 1992. DJD 9: 53-130.",$,91d675157c47da8e8294b6a841c973751b665bfa4ff79af33e7aa2f3f2c87c23,https://iaa.iiifhosting.com/iiif/91d675157c47da8e8294b6a841c973751b665bfa4ff79af33e7aa2f3f2c87c23
4Q22,1161,38,verso,Full Spectrum Color-Verso,"Skehan, Ulrich, Sanderson 1992. DJD 9: 53-130.",$,ae8003d3abe41d4c3c93d6837bc8835855ae4abcb7abfc854943754475d1673,https://iaa.iiifhosting.com/iiif/ae8003d3abe41d4c3c93d6837bc8835855ae4abcb7abfc854943754475d1673
4Q22,1161,38,verso,Near Infra-Red (NIR) -Verso,"Skehan, Ulrich, Sanderson 1992. DJD 9: 53-130.",$,2be3aa957a4e5efec7d2933e024297f5c70dd87287504244462c88e14b7f280b,https://iaa.iiifhosting.com/iiif/2be3aa957a4e5efec7d2933e024297f5c70dd87287504244462c88e14b7f280b
4Q22,1161,39,recto,Full Spectrum Color-Recto,"Skehan, Ulrich, Sanderson 1992. DJD 9: 53-130.",$,b57a24e7ee43d1f06ceca802f5085d98abb1e6e6382bab0e2ce09fab09df783a,https://iaa.iiifhosting.com/iiif/b57a24e7ee43d1f06ceca802f5085d98abb1e6e6382bab0e2ce09fab09df783a
4Q22,1161,39,recto,Near Infra-Red (NIR) -Recto,"Skehan, Ulrich, Sanderson 1992. DJD 9: 53-130.",$,6ea3be2f731b5ab4d00eb29dbe6b7c76c2beb9be2db24080b3e7514aed9492df,https://iaa.iiifhosting.com/iiif/6ea3be2f731b5ab4d00eb29dbe6b7c76c2beb9be2db24080b3e7514aed9492df
4Q22,1161,39,verso,Full Spectrum Color-Verso,"Skehan, Ulrich, Sanderson 1992. DJD 9: 53-130.",$,2a12a787449036ebdc29ab6275f08efef8676344fe51f59cc8b7a79d0dd03345,https://iaa.iiifhosting.com/iiif/2a12a787449036ebdc29ab6275f08efef8676344fe51f59cc8b7a79d0dd03345
4Q22,1161,39,verso,Near Infra-Red (NIR) -Verso,"Skehan, Ulrich, Sanderson 1992. DJD 9: 53-130.",$,92e1b54191d66473b00ac3ac17433458a5440899e5f9aaebbf63388235c6982a,https://iaa.iiifhosting.com/iiif/92e1b54191d66473b00ac3ac17433458a5440899e5f9aaebbf63388235c6982a
4Q22,1161,4,recto,Full Spectrum Color-Recto,"Skehan, Ulrich, Sanderson 1992. DJD 9: 53-130.",$,fe1e7ded31d44c43b06a848eb32eca93f619ba5f266914d44f007db700c3e3d3,https://iaa.iiifhosting.com/iiif/fe1e7ded31d44c43b06a848eb32eca93f619ba5f266914d44f007db700c3e3d3
4Q22,1161,4,recto,Near Infra-Red (NIR) -Recto,"Skehan, Ulrich, Sanderson 1992. DJD 9: 53-130.",$,aa82c0a127f00e9da03ee7025898ff18adf79ce7e0f733ed861af0a266b73247,https://iaa.iiifhosting.com/iiif/aa82c0a127f00e9da03ee7025898ff18adf79ce7e0f733ed861af0a266b73247
4Q22,1161,4,verso,Full Spectrum Color-Verso,"Skehan, Ulrich, Sanderson 1992. DJD 9: 53-130.",$,f0c4fd2ec14445e3b39e9a0b08e24af27cfb3da38b27c4e1d8cc64b195a55152,https://iaa.iiifhosting.com/iiif/f0c4fd2ec14445e3b39e9a0b08e24af27cfb3da38b27c4e1d8cc64b195a55152
4Q22,1161,4,verso,Near Infra-Red (NIR) -Verso,"Skehan, Ulrich, Sanderson 1992. DJD 9: 53-130.",$,c82b37dc034af9a7a7411257e923ad7d266b561a68acf209dc4c0f9d57237873,https://iaa.iiifhosting.com/iiif/c82b37dc034af9a7a7411257e923ad7d266b561a68acf209dc4c0f9d57237873
4Q22,1161,40,recto,Full Spectrum Color-Recto,"Skehan, Ulrich, Sanderson 1992. DJD 9: 53-130.",$,8d3bdbaaf23b761ff229026cf2aa0197d2cd8ef7889b143c629ccd37fe091922,https://iaa.iiifhosting.com/iiif/8d3bdbaaf23b761ff229026cf2aa0197d2cd8ef7889b143c629ccd37fe091922
